time,open,high,low,close,rsi
1706116500,1.08975,1.09023,1.08954,1.0902,53.160173160173564
1706117400,1.0902,1.09045,1.09011,1.09025,48.27915869980816
1706118300,1.09025,1.09087,1.09011,1.09053,46.80432645034402
1706119200,1.09053,1.09061,1.08939,1.08941,43.35154826958111
1706120100,1.08941,1.08991,1.08905,1.0895,34.249471458774295
1706121000,1.0895,1.08975,1.08907,1.0891,33.19672131147604
1706121900,1.0891,1.08943,1.08902,1.08925,28.743169398907867
1706122800,1.08925,1.08933,1.0887,1.08873,28.80613362541122
1706123700,1.08873,1.08878,1.0881399999999999,1.0886,37.67908309455664
1706124600,1.0886,1.08887,1.08839,1.08886,40.532959326788585
1706125500,1.08886,1.08906,1.0887,1.08885,36.66169895678078
1706126400,1.08885,1.08906,1.08868,1.08868,37.386018237081736
1706127300,1.08868,1.08868,1.08835,1.08844,37.55725190839648
1706128200,1.08844,1.08866,1.08834,1.0885799999999999,44.14261460101751
1706129100,1.0885799999999999,1.0885799999999999,1.08791,1.088,29.764065335750786
1706130000,1.088,1.08806,1.08775,1.08793,31.660231660229044
1706130900,1.08793,1.0882,1.08785,1.08818,32.05374280230039
1706131800,1.08818,1.08838,1.08813,1.08833,35.96837944663888
1706132700,1.08833,1.08852,1.08832,1.08846,31.645569620249674
1706133600,1.08846,1.08846,1.08808,1.08844,30.785562632695047
1706134500,1.08844,1.08855,1.0883099999999999,1.08851,27.55555555555297
1706135400,1.08851,1.08865,1.08842,1.08865,39.20454545454129
1706136300,1.08865,1.08865,1.08845,1.08846,35.63535911601937
1706137200,1.08846,1.08865,1.08842,1.08856,41.867469879516094
1706138100,1.08856,1.08861,1.0884,1.08841,37.349397590357896
1706139000,1.08841,1.08841,1.0882,1.08823,41.61073825503131
1706139900,1.08823,1.08823,1.08808,1.0881,41.61073825503131
1706140800,1.0881,1.08812,1.08752,1.0875299999999999,29.787234042547027
1706141700,1.0875299999999999,1.08758,1.08726,1.08737,28.48837209301624
1706142600,1.08737,1.08767,1.08735,1.08752,33.040935672510486
1706143500,1.08752,1.0877,1.08721,1.08741,34.34650455926611
1706144400,1.08741,1.08741,1.08702,1.08721,29.55223880596914
1706145300,1.08721,1.08734,1.0871,1.08728,37.32394366196968
1706146200,1.08728,1.08769,1.08722,1.08759,44.48051948051892
1706147100,1.08759,1.08787,1.08748,1.08776,43.000000000002
1706148000,1.08776,1.08794,1.08752,1.08785,41.83673469387616
1706148900,1.08785,1.08793,1.08767,1.0879,40.20979020979159
1706149800,1.0879,1.08799,1.08761,1.08762,36.85897435897372
1706150700,1.08762,1.08774,1.08749,1.08772,37.460317460316325
1706151600,1.08772,1.08817,1.08772,1.08798,39.75535168195832
1706152500,1.08798,1.08801,1.08787,1.08794,41.66666666666608
1706153400,1.08794,1.088,1.08774,1.08788,38.96103896103943
1706154300,1.08788,1.08798,1.08776,1.08779,39.735099337748096
1706155200,1.08779,1.08805,1.08772,1.08805,47.09677419354737
1706156100,1.08805,1.08812,1.08798,1.08803,48.82943143812686
1706157000,1.08803,1.08803,1.08768,1.08773,53.67647058823919
1706157900,1.08773,1.08773,1.08744,1.08754,53.090909090909115
1706158800,1.08754,1.08762,1.08748,1.08758,51.13636363636268
1706159700,1.08758,1.0877999999999999,1.0875299999999999,1.08777,56.61764705882239
1706160600,1.08777,1.08789,1.08766,1.08783,62.015503875970126
1706161500,1.08783,1.08786,1.08757,1.08782,60.71428571428509
1706162400,1.08782,1.08801,1.08756,1.08794,57.51072961373088
1706163300,1.08794,1.08819,1.08783,1.08817,58.57740585774062
1706164200,1.08817,1.08865,1.08815,1.08853,62.78195488721779
1706165100,1.08853,1.08866,1.08829,1.08861,63.19702602230422
1706166000,1.08861,1.08897,1.08852,1.08893,73.99267399267346
1706166900,1.08893,1.08913,1.08871,1.08894,73.1060606060608
1706167800,1.08894,1.08896,1.0884,1.08867,63.0188679245296
1706168700,1.08867,1.08902,1.08857,1.08879,65.56776556776646
1706169600,1.08879,1.08917,1.08842,1.08878,66.79104477612299
1706170500,1.08878,1.08915,1.08828,1.08911,72.60273972602864
1706171400,1.08911,1.08973,1.089,1.08954,74.11003236246086
1706172300,1.08954,1.08996,1.08924,1.08989,77.19298245614013
1706173200,1.08989,1.08996,1.0893,1.08931,71.35135135134999
1706174100,1.08931,1.08993,1.08925,1.08933,75.35410764872597
1706175000,1.08933,1.08977,1.08917,1.08941,75.63025210084137
1706175900,1.08941,1.08991,1.08931,1.0896,75.63025210084137
1706176800,1.0896,1.08984,1.08945,1.08977,76.35869565217388
1706177700,1.08977,1.08987,1.08927,1.08952,71.68367346939108
1706178600,1.08952,1.0897999999999999,1.0891899999999999,1.08967,71.89873417721834
1706179500,1.08967,1.08974,1.0891899999999999,1.0893,63.81418092909606
1706180400,1.0893,1.08939,1.089,1.08904,56.390977443610325
1706181300,1.08904,1.08911,1.0888,1.08887,53.18627450980365
1706182200,1.08887,1.08903,1.08867,1.08903,51.27551020408173
1706183100,1.08903,1.0895299999999999,1.089,1.08948,56.19266055045961
1706184000,1.08948,1.08958,1.08905,1.08906,54.32372505543178
1706184900,1.08906,1.08909,1.0886,1.08884,50.542299349242
1706185800,1.08884,1.08951,1.08877,1.08918,54.04858299595138
1706186700,1.08918,1.08926,1.08856,1.08881,46.98795180722897
1706187600,1.08881,1.08959,1.08871,1.0893,47.6190476190472
1706188500,1.0893,1.09017,1.08843,1.0889199999999999,40.43392504930729
1706189400,1.0889199999999999,1.09,1.08708,1.08908,47.52688172043041
1706190300,1.08908,1.0895299999999999,1.08665,1.08791,37.758620689654954
1706191200,1.08791,1.08792,1.0855,1.08641,29.22437673130142
1706192100,1.08641,1.08723,1.08559,1.0867499999999999,30.66485753052754
1706193000,1.0867499999999999,1.0867499999999999,1.08529,1.08587,25.866336633661547
1706193900,1.08587,1.08617,1.0853,1.08603,28.160200250312172
1706194800,1.08603,1.0861399999999999,1.08454,1.08468,22.85092491838992
1706195700,1.08468,1.08511,1.08374,1.0844,23.076923076923265
1706196600,1.0844,1.08456,1.08334,1.0838,22.245762711864558
1706197500,1.0838,1.08382,1.08291,1.08316,21.19071644803202
1706198400,1.08316,1.08363,1.08241,1.08355,22.978303747535563
1706199300,1.08355,1.08396,1.08341,1.08363,20.061412487207036
1706200200,1.08363,1.08381,1.08335,1.08341,20.480668756532097
1706201100,1.08341,1.08376,1.0834,1.08362,22.698744769875773
1706202000,1.08362,1.08385,1.08325,1.0836999999999999,20.537634408602315
1706202900,1.0836999999999999,1.08519,1.0836999999999999,1.08444,27.404343329887524
1706203800,1.08444,1.0844799999999999,1.08313,1.08327,20.8695652173935
1706204700,1.08327,1.08389,1.08321,1.08375,25.26315789473908
1706205600,1.08375,1.08466,1.08355,1.0843,27.952029520296435
1706206500,1.0843,1.08432,1.08345,1.0841,30.699088145898273
1706207400,1.0841,1.0841399999999999,1.08354,1.08373,34.66819221968066
1706208300,1.08373,1.08391,1.08299,1.08301,29.495614035090554
1706209200,1.08301,1.08311,1.08241,1.08274,31.609870740308338
1706210100,1.08274,1.0829,1.08215,1.08278,30.63170441001388
1706211000,1.08278,1.08338,1.08267,1.08329,40.79470198675597
1706211900,1.08329,1.08376,1.08316,1.08359,44.649933949802524
1706212800,1.08359,1.08376,1.08343,1.08352,48.011363636363455
1706213700,1.08352,1.0836,1.08334,1.08339,51.76110260337024
1706214600,1.08339,1.08387,1.0833599999999999,1.08381,51.981707317072505
1706215500,1.08381,1.08404,1.08376,1.08399,52.70270270270194
1706216400,1.08399,1.08419,1.08391,1.08416,55.67322239031772
1706217300,1.08416,1.0845,1.08416,1.08442,56.006006006005244
1706218200,1.08442,1.08459,1.08441,1.08459,56.592592592592766
1706219100,1.08459,1.08481,1.08455,1.08461,51.409618573797665
1706220000,1.08461,1.08461,1.08389,1.08454,62.88032454361134
1706220900,1.08454,1.08456,1.08407,1.08451,58.48214285714383
1706221800,1.08451,1.0847499999999999,1.0845,1.08458,53.500000000000725
1706222700,1.08458,1.08474,1.08452,1.08465,57.105943152452895
1706223600,1.08465,1.08473,1.08428,1.08459,62.07865168539203
1706224500,1.08459,1.0846,1.08453,1.08454,76.47058823529818
1706225400,1.08454,1.08459,1.0843099999999999,1.08433,78.0918727915224
1706226300,1.08433,1.08476,1.0843099999999999,1.08455,79.40199335548361
1706227200,1.08455,1.08458,1.0841399999999999,1.0841399999999999,64.60481099656243
1706228100,1.0841399999999999,1.08418,1.08381,1.08384,54.295532646046425
1706229000,1.08384,1.08424,1.08374,1.08418,60.37735849056577
1706229900,1.08418,1.08446,1.08393,1.08399,59.25925925925977
1706230800,1.08399,1.08424,1.08391,1.08409,54.794520547946874
1706231700,1.08409,1.08454,1.08403,1.08443,57.142857142858176
1706232600,1.08443,1.08463,1.08429,1.08434,53.000000000001705
1706233500,1.08434,1.08467,1.08429,1.08445,50.52631578947335
1706234400,1.08445,1.0847,1.08439,1.08466,51.21107266436037
1706235300,1.08466,1.08488,1.08458,1.08478,52.84280936454915
1706236200,1.08478,1.08484,1.08469,1.0847,52.666666666666124
1706237100,1.0847,1.08473,1.08439,1.08441,48.466257668711535
1706238000,1.08441,1.0847499999999999,1.0844,1.08454,49.397590361445054
1706238900,1.08454,1.08456,1.0844,1.08449,47.575757575758246
1706239800,1.08449,1.08462,1.08439,1.08453,49.08536585365924
1706240700,1.08453,1.0846,1.08443,1.0845,49.38650306748401
1706241600,1.0845,1.08451,1.08415,1.08419,47.91666666666612
1706242500,1.08419,1.08438,1.08417,1.08434,46.8085106383006
1706243400,1.08434,1.08436,1.08392,1.0839699999999999,47.38461538461549
1706244300,1.0839699999999999,1.08399,1.08379,1.08396,52.02702702702901
1706245200,1.08396,1.08408,1.08384,1.08408,48.175182481752
1706246100,1.08408,1.0841,1.0839,1.08398,49.81132075471575
1706247000,1.08398,1.08438,1.08387,1.08433,54.1379310344829
1706247900,1.08433,1.08435,1.08418,1.08424,46.415094339624346
1706248800,1.08424,1.08427,1.08357,1.08368,39.42307692307603
1706249700,1.08368,1.08392,1.08358,1.08383,40.18987341772554
1706250600,1.08383,1.08383,1.08301,1.08311,28.882833787469664
1706251500,1.08311,1.08338,1.08284,1.0829199999999999,25.13368983957305
1706252400,1.0829199999999999,1.08304,1.08242,1.08253,23.209876543212005
1706253300,1.08253,1.08256,1.08151,1.08164,20.215053763442242
1706254200,1.08164,1.08215,1.08148,1.08157,17.647058823531694
1706255100,1.08157,1.08197,1.08128,1.08195,24.186991869921357
1706256000,1.08195,1.08277,1.08173,1.08252,31.559633027523674
1706256900,1.08252,1.08292,1.08229,1.08275,34.51327433628555
1706257800,1.0827499999999999,1.08357,1.0827,1.08345,43.87417218543127
1706258700,1.08345,1.0842,1.08341,1.08402,47.52321981424086
1706259600,1.08402,1.08477,1.08373,1.08393,49.67637540453222
1706260500,1.08393,1.08409,1.0834,1.08382,48.885350318471154
1706261400,1.08382,1.08482,1.08377,1.08466,54.14285714285712
1706262300,1.08466,1.08504,1.08441,1.08442,53.08123249299701
1706263200,1.08442,1.08571,1.08442,1.0856,57.96737766624744
1706264100,1.0856,1.08615,1.08531,1.0861,61.0978520286388
1706265000,1.0861,1.08626,1.08581,1.08609,65.38952745849224
1706265900,1.08609,1.08661,1.08607,1.08649,66.46039603960261
1706266800,1.08649,1.08727,1.08644,1.08676,73.91874180864883
1706267700,1.08676,1.08761,1.08666,1.08734,77.55610972568587
1706268600,1.08734,1.08738,1.08683,1.08706,78.634639696585
1706269500,1.08706,1.08746,1.08704,1.08746,89.21832884096916
1706270400,1.08746,1.08758,1.08726,1.0875,90.12178619756297
1706271300,1.0875,1.0875,1.08705,1.08705,84.1823056300274
1706272200,1.08705,1.08717,1.08684,1.087,82.27665706051823
1706273100,1.087,1.0874,1.08656,1.08672,78.39771101573518
1706274000,1.08672,1.08749,1.08655,1.08746,78.52062588904616
1706274900,1.08746,1.08783,1.08717,1.08742,76.15384615384511
1706275800,1.08742,1.08856,1.08562,1.08706,73.11669128507809
1706276700,1.08707,1.08836,1.08685,1.0872,74.85294117646801
1706277600,1.0872,1.08802,1.08706,1.08707,69.78653530377494
1706278500,1.08707,1.0873,1.08638,1.08641,65.28417818740414
1706279400,1.08641,1.08735,1.08608,1.08713,62.64462809917312
1706280300,1.08713,1.0874,1.08655,1.08738,61.03448275861976
1706281200,1.08738,1.08738,1.08614,1.0863,51.52838427947627
1706282100,1.0863,1.08631,1.0855,1.08571,44.47592067988689
1706283000,1.08571,1.08637,1.08556,1.08618,46.005509641873246
1706283900,1.08618,1.08662,1.08593,1.0864,43.18840579710222
1706284800,1.0864,1.08651,1.08589,1.08615,43.377001455604685
1706285700,1.08615,1.08684,1.08615,1.08664,44.109195402298795
1706286600,1.08664,1.08694,1.08615,1.08637,42.14186369958429
1706287500,1.08637,1.08666,1.08632,1.0865,45.9970887918486
1706288400,1.0865,1.08683,1.0862,1.08678,48.45070422535303
1706289300,1.08678,1.08704,1.08642,1.08649,48.382559774965316
1706290200,1.08649,1.08649,1.08592,1.08606,39.705882352941224
1706291100,1.08606,1.08638,1.08592,1.08636,42.49291784702537
1706292000,1.08636,1.08655,1.08614,1.0864,45.103857566766585
1706292900,1.0864,1.08659,1.08611,1.08634,43.54354354354469
1706293800,1.08634,1.08637,1.08577,1.08598,42.08998548621197
1706294700,1.08598,1.08598,1.08538,1.08557,43.67469879517982
1706295600,1.08557,1.08592,1.08552,1.08588,39.96789727126928
1706296500,1.08588,1.08599,1.08568,1.08568,36.245954692557504
1706297400,1.08568,1.08601,1.08561,1.08598,47.037037037036406
1706298300,1.08598,1.08616,1.08572,1.08581,51.00401606425684
1706299200,1.08581,1.08611,1.08572,1.0861,49.16666666666825
1706300100,1.0861,1.08621,1.08587,1.08591,44.86373165618407
1706301000,1.08591,1.0859699999999999,1.0856,1.08582,46.420824295011826
1706301900,1.08582,1.08583,1.08532,1.08544,36.66666666666683
1706302800,1.08544,1.08567,1.08537,1.08558,40.96109839816944
1706303700,1.08558,1.08558,1.08535,1.08546,38.07339449541465
1706304600,1.08545,1.08545,1.0852,1.08524,32.09302325581456
1706305500,1.08524,1.08545,1.08518,1.08531,35.539215686276094
